order_id,customer_id,order_date,status,total_amount,discount_amount,channel
ORD-0008282,CUST-000577,2025-05-25,Completed,59.49,0.0,web
ORD-0008283,CUST-000151,2025-12-14,Refunded,21.83,4.41,web
ORD-0008284,CUST-000058,2025-01-16,Completed,55.52,0.0,marketplace
ORD-0008285,CUST-000981,2025-01-29,Completed,24.81,0.0,web
ORD-0008286,CUST-000161,2024-08-05,Completed,8.18,0.0,mobile
ORD-0008287,CUST-000925,2026-02-28,Completed,57.13,0.0,web
ORD-0008288,CUST-000685,2024-08-03,Completed,50.34,0.0,marketplace
ORD-0008289,CUST-000193,2025-09-28,Completed,67.64,0.0,web
ORD-0008290,CUST-000045,2025-02-22,Refunded,26.09,0.0,mobile
ORD-0008291,CUST-000217,2025-02-15,Completed,23.96,0.0,web
ORD-0008292,CUST-000882,2025-10-25,Pending,61.63,0.0,marketplace
ORD-0008293,CUST-000906,2024-07-15,Completed,150.69,0.0,web
ORD-0008294,CUST-000124,2025-08-08,Completed,45.1,0.0,web
ORD-0008295,CUST-000474,2025-12-02,Completed,62.78,0.0,web
ORD-0008296,CUST-000432,2025-12-23,Completed,34.56,0.0,mobile
ORD-0008297,CUST-000840,2024-10-12,Completed,13.0,0.0,in-store
ORD-0008298,CUST-000687,2026-02-12,Refunded,96.93,0.0,web
ORD-0008299,CUST-000843,2025-10-05,Completed,92.46,0.0,mobile
ORD-0008300,CUST-000753,2026-01-28,Completed,78.93,5.86,web
ORD-0008301,CUST-000997,2025-05-01,Completed,38.65,0.0,in-store
ORD-0008302,CUST-000376,2025-06-20,Cancelled,72.07,14.11,web
ORD-0008303,CUST-000691,2026-03-02,Completed,91.38,0.0,web
ORD-0008304,CUST-000936,2026-02-14,Completed,163.39,0.0,web
ORD-0008305,CUST-000043,2025-03-27,Completed,98.58,0.0,mobile
ORD-0008306,CUST-000951,2024-12-01,Completed,47.04,4.41,web
ORD-0008307,CUST-000584,2025-02-03,Completed,15.7,0.0,web
ORD-0008308,CUST-000653,2025-01-29,Completed,50.63,2.62,in-store
ORD-0008309,CUST-000131,2024-12-06,Completed,54.89,0.0,web
ORD-0008310,CUST-000492,2024-11-29,Completed,78.82,0.0,mobile
ORD-0008311,CUST-000203,2026-01-11,Completed,132.04,0.0,web
ORD-0008312,CUST-000424,2024-07-17,Completed,41.42,2.65,web
ORD-0008313,CUST-000220,2025-10-23,Completed,240.04,41.71,web
ORD-0008314,CUST-000226,2024-10-14,Completed,10.94,0.0,web
ORD-0008315,CUST-000147,2024-12-28,Completed,62.52,10.88,mobile
ORD-0008316,CUST-000153,2024-07-09,Cancelled,23.6,0.0,web
ORD-0008317,CUST-000157,2024-11-30,Completed,9.72,1.73,mobile
ORD-0008318,CUST-000690,2025-12-01,Pending,38.04,0.0,web
ORD-0008319,CUST-000920,2026-01-31,Completed,13.93,1.42,web
ORD-0008320,CUST-000662,2024-11-11,Completed,39.29,0.0,web
ORD-0008321,CUST-000056,2025-04-10,Completed,45.96,0.0,marketplace
ORD-0008322,CUST-000676,2025-04-17,Completed,109.38,0.0,web
ORD-0008323,CUST-000469,2026-01-20,Completed,13.38,0.0,in-store
ORD-0008324,CUST-000449,2025-11-29,Completed,92.46,0.0,web
ORD-0008325,CUST-000402,2025-05-24,Completed,48.35,0.0,web
ORD-0008326,CUST-000442,2025-10-19,Completed,101.81,0.0,mobile
ORD-0008327,CUST-000579,2025-12-31,Completed,31.65,0.0,web
ORD-0008328,CUST-000163,2024-05-22,Completed,15.4,0.0,marketplace
ORD-0008329,CUST-000017,2025-02-12,Completed,16.88,0.0,web
ORD-0008330,CUST-000807,2026-02-21,Completed,15.9,0.0,web
ORD-0008331,CUST-000189,2025-11-21,Completed,65.51,0.0,marketplace
ORD-0008332,CUST-000216,2025-06-21,Completed,145.7,0.0,web
ORD-0008333,CUST-000753,2025-06-08,Completed,28.45,0.0,mobile
ORD-0008334,CUST-000312,2024-12-29,Refunded,73.94,0.0,marketplace
ORD-0008335,CUST-000840,2025-05-31,Completed,13.21,0.0,web
ORD-0008336,CUST-000057,2025-10-05,Completed,51.64,0.0,web
ORD-0008337,CUST-000800,2025-02-27,Completed,76.31,0.0,mobile
ORD-0008338,CUST-000897,2025-11-10,Completed,14.03,0.0,web
ORD-0008339,CUST-000048,2026-01-11,Pending,37.97,0.0,web
ORD-0008340,CUST-000747,2024-09-29,Completed,79.26,0.0,web
ORD-0008341,CUST-000388,2025-03-30,Completed,5.0,0.0,web
ORD-0008342,CUST-000563,2025-02-17,Completed,130.11,0.0,web
ORD-0008343,CUST-000535,2025-11-01,Pending,59.32,0.0,mobile
ORD-0008344,CUST-000174,2024-11-22,Refunded,79.31,7.94,web
ORD-0008345,CUST-000020,2025-09-20,Completed,32.13,0.0,mobile
ORD-0008346,CUST-000666,2026-01-24,Completed,11.27,0.0,web
ORD-0008347,CUST-000981,2025-02-27,Completed,68.53,0.0,web
ORD-0008348,CUST-000089,2026-02-24,Completed,41.84,4.6,web
ORD-0008349,CUST-000554,2026-05-07,Refunded,45.86,8.31,web
ORD-0008350,CUST-000558,2024-08-15,Completed,106.71,13.77,web
ORD-0008351,CUST-000431,2024-11-16,Completed,82.24,0.0,mobile
ORD-0008352,CUST-000809,2026-03-31,Completed,207.89,0.0,web
ORD-0008353,CUST-000993,2026-04-04,Completed,50.56,0.0,mobile
ORD-0008354,CUST-000827,2024-08-07,Refunded,25.71,5.28,web
ORD-0008355,CUST-000819,2024-05-27,Completed,38.45,4.89,mobile
ORD-0008356,CUST-000185,2024-10-05,Completed,62.34,10.94,web
ORD-0008357,CUST-000156,2026-05-10,Completed,100.75,23.74,mobile
ORD-0008358,CUST-000653,2024-10-20,Completed,13.82,0.0,web
ORD-0008359,CUST-000787,2025-05-14,Completed,45.01,7.23,web
ORD-0008360,CUST-000188,2025-12-31,Refunded,162.01,25.9,web
ORD-0008361,CUST-000036,2024-06-01,Completed,36.89,0.0,web
ORD-0008362,CUST-000019,2025-08-18,Pending,94.14,0.0,web
ORD-0008363,CUST-000792,2024-12-02,Completed,66.32,0.0,web
ORD-0008364,CUST-000590,2026-01-12,Completed,96.03,0.0,mobile
ORD-0008365,CUST-000707,2024-12-05,Cancelled,23.39,3.89,mobile
ORD-0008366,CUST-000975,2025-11-01,Refunded,23.47,0.0,mobile
ORD-0008367,CUST-000905,2025-10-21,Pending,45.43,9.16,mobile
ORD-0008368,CUST-000543,2024-11-11,Completed,13.12,3.26,web
ORD-0008369,CUST-000797,2024-06-15,Completed,36.02,0.0,web
ORD-0008370,CUST-000292,2025-02-18,Completed,54.72,0.0,mobile
ORD-0008371,CUST-000117,2024-12-07,Completed,186.37,0.0,marketplace
ORD-0008372,CUST-000707,2025-12-16,Completed,61.69,0.0,web
ORD-0008373,CUST-000546,2025-12-13,Refunded,73.71,0.0,mobile
ORD-0008374,CUST-000055,2025-04-04,Cancelled,113.47,11.06,mobile
ORD-0008375,CUST-000010,2025-08-20,Completed,20.66,0.0,mobile
ORD-0008376,CUST-000290,2025-08-17,Completed,39.17,0.0,web
ORD-0008377,CUST-000858,2025-12-23,Completed,311.17,22.61,web
ORD-0008378,CUST-000384,2025-03-05,Refunded,41.96,0.0,web
ORD-0008379,CUST-000272,2024-12-02,Completed,109.2,0.0,web
ORD-0008380,CUST-000754,2024-11-28,Completed,96.64,0.0,web
ORD-0008381,CUST-000165,2025-06-15,Completed,13.7,0.0,web
ORD-0008382,CUST-000168,2025-03-28,Completed,57.3,4.15,web
ORD-0008383,CUST-000743,2025-03-19,Refunded,50.27,7.83,web
ORD-0008384,CUST-000912,2024-08-04,Completed,58.2,0.0,web
ORD-0008385,CUST-000776,2025-11-12,Completed,24.45,3.4,mobile
ORD-0008386,CUST-000946,2024-11-09,Completed,18.29,0.0,web
ORD-0008387,CUST-000755,2024-11-02,Completed,30.54,5.18,web
ORD-0008388,CUST-000194,2025-02-22,Refunded,41.34,0.0,mobile
ORD-0008389,CUST-000443,2024-11-14,Completed,115.35,0.0,web
ORD-0008390,CUST-000042,2025-07-29,Completed,191.3,0.0,web
ORD-0008391,CUST-000827,2025-01-14,Completed,136.63,0.0,mobile
ORD-0008392,CUST-000024,2025-03-28,Completed,88.96,16.43,web
ORD-0008393,CUST-000623,2025-06-15,Completed,20.02,0.0,web
ORD-0008394,CUST-000351,2024-11-05,Completed,32.23,3.69,web
ORD-0008395,CUST-000514,2024-09-30,Completed,52.88,0.0,web
ORD-0008396,CUST-000502,2026-01-27,Completed,26.95,0.0,web
ORD-0008397,CUST-000257,2025-03-13,Completed,70.94,0.0,web
ORD-0008398,CUST-000008,2025-02-21,Completed,79.55,0.0,in-store
ORD-0008399,CUST-000667,2024-06-15,Completed,68.65,0.0,web
ORD-0008400,CUST-000042,2025-05-12,Completed,101.5,0.0,web
ORD-0008401,CUST-000736,2025-07-02,Completed,21.68,0.0,marketplace
ORD-0008402,CUST-000453,2025-07-06,Cancelled,94.28,16.81,web
ORD-0008403,CUST-000743,2025-11-08,Completed,25.62,2.24,mobile
ORD-0008404,CUST-000561,2024-10-18,Completed,21.06,0.0,web
ORD-0008405,CUST-000093,2024-11-23,Completed,68.42,0.0,web
ORD-0008406,CUST-000029,2025-12-17,Completed,118.24,0.0,web
ORD-0008407,CUST-000032,2026-03-28,Completed,66.05,11.47,web
ORD-0008408,CUST-000311,2024-09-12,Completed,45.45,5.13,web
ORD-0008409,CUST-000731,2025-05-12,Refunded,57.29,0.0,web
ORD-0008410,CUST-000080,2024-11-09,Completed,49.86,0.0,mobile
ORD-0008411,CUST-000279,2024-07-08,Pending,18.16,0.0,marketplace
ORD-0008412,CUST-000581,2024-12-21,Completed,16.54,0.0,web
ORD-0008413,CUST-000200,2024-09-19,Completed,41.97,0.0,marketplace
ORD-0008414,CUST-000805,2025-11-09,Completed,47.65,0.0,web
ORD-0008415,CUST-000677,2025-06-12,Completed,45.11,0.0,web
ORD-0008416,CUST-000702,2024-09-19,Cancelled,76.78,7.62,web
ORD-0008417,CUST-000592,2024-05-21,Cancelled,37.62,2.82,marketplace
ORD-0008418,CUST-000281,2025-12-16,Completed,70.13,0.0,web
ORD-0008419,CUST-000815,2024-10-17,Completed,39.82,0.0,web
ORD-0008420,CUST-000073,2025-08-19,Completed,192.23,0.0,web
ORD-0008421,CUST-000409,2024-12-25,Completed,47.68,0.0,web
ORD-0008422,CUST-000157,2025-07-31,Completed,290.78,0.0,web
ORD-0008423,CUST-000077,2024-12-17,Completed,59.24,0.0,marketplace
ORD-0008424,CUST-000777,2024-07-31,Completed,37.68,0.0,web
ORD-0008425,CUST-000211,2024-11-12,Completed,21.77,0.0,in-store
ORD-0008426,CUST-000981,2024-10-28,Refunded,14.09,1.98,web
ORD-0008427,CUST-000673,2025-03-08,Completed,20.22,4.5,web
ORD-0008428,CUST-000940,2025-10-07,Completed,22.12,0.0,mobile
ORD-0008429,CUST-000545,2024-11-28,Completed,61.3,9.98,web
ORD-0008430,CUST-000726,2024-05-24,Completed,29.34,0.0,web
ORD-0008431,CUST-000176,2025-05-30,Refunded,51.91,0.0,web
ORD-0008432,CUST-000644,2025-08-19,Completed,124.66,0.0,marketplace
ORD-0008433,CUST-000643,2026-04-09,Completed,41.67,7.92,marketplace
ORD-0008434,CUST-000628,2025-08-04,Completed,235.88,35.52,web
ORD-0008435,CUST-000621,2025-04-18,Completed,17.45,0.0,web
ORD-0008436,CUST-000547,2025-07-20,Completed,39.63,3.05,web
ORD-0008437,CUST-000239,2026-03-09,Completed,29.04,0.0,mobile
ORD-0008438,CUST-000356,2025-12-23,Completed,94.56,9.26,mobile
ORD-0008439,CUST-000427,2024-12-20,Completed,7.45,0.0,mobile
ORD-0008440,CUST-000160,2024-11-17,Completed,14.09,0.0,in-store
ORD-0008441,CUST-000232,2024-11-27,Refunded,41.02,0.0,marketplace
ORD-0008442,CUST-000962,2025-05-16,Completed,154.64,0.0,marketplace
ORD-0008443,CUST-000421,2025-11-22,Completed,53.55,0.0,mobile
ORD-0008444,CUST-000120,2025-05-15,Completed,15.16,3.42,web
ORD-0008445,CUST-000201,2024-07-15,Completed,17.15,3.22,in-store
ORD-0008446,CUST-000426,2025-11-14,Refunded,170.44,14.36,web
ORD-0008447,CUST-000187,2025-12-15,Completed,27.2,0.0,web
ORD-0008448,CUST-000291,2024-12-07,Completed,21.02,2.58,web
ORD-0008449,CUST-000930,2025-10-13,Pending,145.75,0.0,web
ORD-0008450,CUST-000893,2025-03-07,Completed,100.37,7.98,web
ORD-0008451,CUST-000272,2026-02-04,Completed,123.87,0.0,in-store
ORD-0008452,CUST-000341,2025-12-30,Completed,20.9,0.0,mobile
ORD-0008453,CUST-000083,2025-06-05,Completed,13.2,0.0,web
ORD-0008454,CUST-000877,2025-11-02,Completed,49.73,0.0,web
ORD-0008455,CUST-000113,2026-01-30,Completed,58.45,0.0,mobile
ORD-0008456,CUST-000126,2025-05-10,Completed,59.84,0.0,mobile
ORD-0008457,CUST-000658,2024-12-16,Refunded,145.85,0.0,mobile
ORD-0008458,CUST-000296,2025-11-25,Completed,11.17,1.89,web
ORD-0008459,CUST-000260,2024-11-11,Completed,88.92,0.0,web
ORD-0008460,CUST-000930,2025-01-30,Completed,18.59,0.0,web
ORD-0008461,CUST-000784,2026-01-16,Completed,88.64,0.0,web
ORD-0008462,CUST-000875,2025-11-15,Completed,30.57,4.37,web
ORD-0008463,CUST-000967,2025-02-13,Completed,23.31,0.0,web
ORD-0008464,CUST-000285,2024-11-09,Completed,27.44,0.0,marketplace
ORD-0008465,CUST-000920,2025-01-02,Completed,14.06,1.66,marketplace
ORD-0008466,CUST-000176,2024-12-05,Cancelled,46.17,9.14,web
ORD-0008467,CUST-000516,2024-10-17,Cancelled,24.09,2.41,marketplace
ORD-0008468,CUST-000245,2025-11-22,Completed,83.85,0.0,mobile
ORD-0008469,CUST-000394,2024-11-23,Completed,74.59,0.0,mobile
ORD-0008470,CUST-000838,2025-04-01,Refunded,172.52,0.0,mobile
ORD-0008471,CUST-000014,2025-01-27,Completed,59.92,0.0,web
ORD-0008472,CUST-000117,2026-04-26,Completed,67.8,0.0,marketplace
ORD-0008473,CUST-000642,2025-02-01,Completed,137.01,0.0,marketplace
ORD-0008474,CUST-000622,2024-07-27,Completed,27.05,5.75,mobile
ORD-0008475,CUST-000532,2024-08-02,Completed,13.59,0.0,mobile
ORD-0008476,CUST-000038,2025-08-05,Completed,52.46,0.0,web
ORD-0008477,CUST-000792,2025-08-13,Completed,14.32,0.96,web
ORD-0008478,CUST-000923,2025-02-27,Completed,318.35,16.06,web
ORD-0008479,CUST-000426,2025-03-11,Completed,143.22,33.22,web
ORD-0008480,CUST-000493,2024-07-02,Completed,252.44,59.49,web
ORD-0008481,CUST-000986,2025-05-27,Pending,46.99,0.0,mobile
ORD-0008482,CUST-000116,2025-05-16,Completed,69.44,0.0,web
ORD-0008483,CUST-000082,2024-09-25,Completed,30.95,5.89,web
ORD-0008484,CUST-000038,2024-08-13,Completed,90.59,0.0,mobile
ORD-0008485,CUST-000633,2024-08-31,Completed,16.9,0.0,in-store
ORD-0008486,CUST-000518,2024-08-10,Completed,5.84,0.0,marketplace
ORD-0008487,CUST-000663,2025-08-23,Completed,23.75,1.59,web
ORD-0008488,CUST-000402,2024-11-02,Completed,13.95,2.02,web
ORD-0008489,CUST-000723,2024-11-23,Refunded,145.82,0.0,web
ORD-0008490,CUST-000363,2024-10-14,Completed,191.05,0.0,mobile
ORD-0008491,CUST-000864,2026-04-04,Completed,14.55,0.0,marketplace
ORD-0008492,CUST-000280,2026-01-05,Completed,125.63,0.0,web
ORD-0008493,CUST-000448,2024-11-15,Completed,95.69,19.21,mobile
ORD-0008494,CUST-000516,2024-12-21,Completed,12.73,1.22,web
ORD-0008495,CUST-000589,2024-11-07,Completed,32.71,0.0,mobile
ORD-0008496,CUST-000869,2025-05-07,Completed,28.1,0.0,web
ORD-0008497,CUST-000481,2024-05-31,Completed,81.32,0.0,web
ORD-0008498,CUST-000601,2025-10-19,Completed,16.73,1.75,web
ORD-0008499,CUST-000005,2025-06-02,Completed,41.3,0.0,web
ORD-0008500,CUST-000058,2026-02-13,Completed,25.82,0.0,mobile
ORD-0008501,CUST-000760,2024-10-09,Completed,65.28,5.01,web
ORD-0008502,CUST-000420,2025-12-14,Pending,37.58,0.0,web
ORD-0008503,CUST-000016,2025-12-10,Completed,29.13,0.0,web
ORD-0008504,CUST-000693,2024-09-04,Refunded,37.69,0.0,web
ORD-0008505,CUST-000498,2025-02-08,Completed,227.88,0.0,web
ORD-0008506,CUST-000059,2024-10-11,Completed,32.02,3.46,mobile
ORD-0008507,CUST-000389,2024-11-24,Completed,19.44,0.0,marketplace
ORD-0008508,CUST-000540,2024-11-27,Refunded,71.29,14.76,web
ORD-0008509,CUST-000301,2025-07-04,Completed,39.85,4.77,mobile
ORD-0008510,CUST-000330,2025-02-20,Completed,14.41,0.0,web
ORD-0008511,CUST-000284,2026-03-28,Completed,266.45,0.0,web
ORD-0008512,CUST-000748,2024-09-03,Completed,33.72,0.0,mobile
ORD-0008513,CUST-000741,2026-04-19,Refunded,33.04,0.0,marketplace
ORD-0008514,CUST-000793,2024-11-15,Completed,50.8,0.0,web
ORD-0008515,CUST-000897,2025-12-03,Completed,178.41,0.0,mobile
ORD-0008516,CUST-000745,2024-12-26,Refunded,11.66,0.0,web
ORD-0008517,CUST-000078,2024-09-19,Pending,55.75,13.3,mobile
ORD-0008518,CUST-000850,2026-01-08,Completed,237.42,33.62,mobile
ORD-0008519,CUST-000085,2024-12-14,Completed,49.55,0.0,mobile
ORD-0008520,CUST-000873,2025-10-08,Completed,16.64,2.43,marketplace
ORD-0008521,CUST-000637,2025-07-13,Completed,27.26,5.1,web
ORD-0008522,CUST-000899,2025-04-18,Completed,52.75,10.94,web
ORD-0008523,CUST-000895,2025-05-11,Pending,129.62,0.0,mobile
ORD-0008524,CUST-000146,2025-11-17,Completed,34.07,3.23,web
ORD-0008525,CUST-000449,2024-07-31,Completed,86.6,14.03,web
ORD-0008526,CUST-000732,2025-10-17,Completed,14.18,1.07,web
ORD-0008527,CUST-000328,2026-02-10,Completed,14.08,0.0,mobile
ORD-0008528,CUST-000557,2024-07-06,Completed,30.38,0.0,web
ORD-0008529,CUST-000965,2024-09-16,Completed,141.23,0.0,mobile
ORD-0008530,CUST-000342,2025-11-11,Completed,47.23,5.05,web
ORD-0008531,CUST-000445,2025-03-16,Completed,56.37,0.0,web
ORD-0008532,CUST-000363,2025-02-13,Completed,55.84,7.24,web
ORD-0008533,CUST-000418,2024-09-13,Completed,108.57,16.88,web
ORD-0008534,CUST-000460,2025-05-18,Completed,27.44,2.36,web
ORD-0008535,CUST-000618,2024-09-03,Completed,77.53,0.0,web
ORD-0008536,CUST-000520,2025-04-22,Pending,23.0,1.62,web
ORD-0008537,CUST-000088,2025-11-29,Completed,218.46,0.0,web
ORD-0008538,CUST-000252,2024-11-25,Completed,23.56,5.08,web
ORD-0008539,CUST-000517,2025-04-26,Completed,22.07,0.0,web
ORD-0008540,CUST-000666,2026-05-06,Completed,69.39,0.0,mobile
ORD-0008541,CUST-000441,2025-10-31,Completed,47.65,4.1,mobile
ORD-0008542,CUST-000204,2025-12-28,Completed,58.06,8.37,web
ORD-0008543,CUST-000163,2025-02-23,Completed,53.62,0.0,web
ORD-0008544,CUST-000953,2025-12-01,Completed,18.68,0.0,mobile
ORD-0008545,CUST-000424,2024-06-20,Completed,162.5,0.0,web
ORD-0008546,CUST-000246,2024-08-31,Completed,91.36,0.0,in-store
ORD-0008547,CUST-000387,2024-11-05,Completed,132.58,0.0,web
ORD-0008548,CUST-000907,2025-02-11,Pending,29.29,2.93,web
ORD-0008549,CUST-000339,2025-12-30,Completed,62.38,0.0,web
ORD-0008550,CUST-000791,2024-12-28,Completed,52.35,0.0,marketplace
ORD-0008551,CUST-000144,2025-10-04,Completed,110.21,0.0,web
ORD-0008552,CUST-000211,2025-11-09,Completed,113.09,6.77,mobile
ORD-0008553,CUST-000197,2025-08-01,Completed,52.17,0.0,marketplace
ORD-0008554,CUST-000085,2025-01-03,Cancelled,13.27,2.46,web
ORD-0008555,CUST-000671,2025-07-23,Completed,185.63,0.0,mobile
ORD-0008556,CUST-000476,2024-12-27,Completed,69.74,8.74,web
ORD-0008557,CUST-000815,2024-07-29,Completed,27.47,0.0,web
ORD-0008558,CUST-000109,2026-05-07,Cancelled,61.88,0.0,mobile
ORD-0008559,CUST-000305,2024-09-04,Completed,13.34,0.0,web
ORD-0008560,CUST-000110,2024-07-20,Refunded,103.99,0.0,web
ORD-0008561,CUST-000293,2026-01-25,Completed,13.78,0.0,in-store
ORD-0008562,CUST-000677,2024-12-12,Completed,37.46,7.1,web
ORD-0008563,CUST-000256,2025-09-30,Completed,54.36,9.06,web
ORD-0008564,CUST-000845,2024-12-22,Completed,102.62,0.0,web
ORD-0008565,CUST-000035,2025-02-02,Completed,48.68,9.64,web
ORD-0008566,CUST-000635,2024-11-27,Completed,74.29,10.58,web
ORD-0008567,CUST-000186,2024-12-27,Completed,43.71,0.0,mobile
ORD-0008568,CUST-000618,2025-02-20,Completed,43.56,0.0,marketplace
ORD-0008569,CUST-000736,2025-11-13,Pending,47.86,0.0,mobile
ORD-0008570,CUST-000367,2025-05-23,Completed,38.43,0.0,mobile
ORD-0008571,CUST-000640,2026-03-24,Completed,11.6,0.0,mobile
ORD-0008572,CUST-000283,2024-06-21,Completed,24.18,0.0,mobile
ORD-0008573,CUST-000301,2025-05-15,Completed,54.37,0.0,mobile
ORD-0008574,CUST-000148,2025-07-30,Completed,36.62,6.11,web
ORD-0008575,CUST-000380,2026-03-02,Cancelled,39.46,8.86,marketplace
ORD-0008576,CUST-000756,2024-06-28,Completed,34.51,0.0,web
ORD-0008577,CUST-000262,2025-07-20,Completed,22.4,0.0,web
ORD-0008578,CUST-000603,2026-01-04,Completed,30.13,0.0,mobile
ORD-0008579,CUST-000783,2024-11-19,Completed,34.97,8.0,web
ORD-0008580,CUST-000045,2026-01-23,Completed,44.89,0.0,mobile
ORD-0008581,CUST-000434,2024-05-31,Completed,61.23,0.0,in-store
ORD-0008582,CUST-000926,2025-11-17,Completed,38.69,2.93,web
ORD-0008583,CUST-000817,2026-03-14,Completed,19.61,0.0,web
ORD-0008584,CUST-000922,2025-10-06,Completed,14.61,0.0,web
ORD-0008585,CUST-000277,2025-03-18,Completed,357.08,0.0,mobile
ORD-0008586,CUST-000109,2024-06-24,Completed,18.1,0.0,web
ORD-0008587,CUST-000765,2026-03-02,Completed,29.52,0.0,mobile
ORD-0008588,CUST-000764,2025-04-17,Completed,67.6,15.35,web
ORD-0008589,CUST-000182,2024-06-09,Completed,59.66,0.0,web
ORD-0008590,CUST-000515,2025-11-01,Completed,67.81,0.0,web
ORD-0008591,CUST-000129,2025-04-27,Completed,31.37,0.0,web
ORD-0008592,CUST-000921,2024-09-01,Refunded,54.1,0.0,in-store
ORD-0008593,CUST-000697,2024-11-09,Completed,46.95,10.87,marketplace
ORD-0008594,CUST-000072,2024-07-12,Completed,34.82,0.0,web
ORD-0008595,CUST-000333,2025-07-20,Completed,54.4,0.0,web
ORD-0008596,CUST-000881,2025-09-03,Completed,103.99,0.0,web
ORD-0008597,CUST-000309,2025-05-17,Completed,43.91,0.0,web
ORD-0008598,CUST-000765,2025-12-19,Completed,44.15,4.42,web
ORD-0008599,CUST-000904,2026-01-11,Completed,105.06,0.0,web
ORD-0008600,CUST-000885,2025-08-28,Completed,96.46,0.0,web
ORD-0008601,CUST-000426,2024-05-25,Completed,158.72,0.0,web
ORD-0008602,CUST-000381,2025-11-03,Completed,10.97,0.0,web
ORD-0008603,CUST-000622,2025-02-26,Completed,92.21,0.0,web
ORD-0008604,CUST-000149,2025-07-12,Completed,72.33,0.0,web
ORD-0008605,CUST-000866,2025-09-29,Completed,22.01,0.0,mobile
ORD-0008606,CUST-000717,2024-12-30,Completed,54.67,0.0,web
ORD-0008607,CUST-000539,2026-03-02,Completed,103.64,0.0,web
ORD-0008608,CUST-000622,2024-09-10,Completed,23.03,0.0,web
ORD-0008609,CUST-000436,2025-10-20,Completed,63.69,0.0,web
ORD-0008610,CUST-000643,2024-05-17,Completed,89.75,17.21,marketplace
ORD-0008611,CUST-000188,2026-03-07,Completed,18.98,2.27,web
ORD-0008612,CUST-000257,2024-08-21,Completed,39.89,2.03,web
ORD-0008613,CUST-000416,2024-08-05,Completed,56.87,0.0,web
ORD-0008614,CUST-000500,2024-12-23,Cancelled,23.64,0.0,mobile
ORD-0008615,CUST-000093,2025-01-16,Completed,22.12,0.0,web
ORD-0008616,CUST-000478,2024-11-09,Completed,40.12,0.0,mobile
ORD-0008617,CUST-000372,2025-07-31,Completed,84.89,0.0,web
ORD-0008618,CUST-000431,2025-03-22,Completed,74.81,0.0,web
ORD-0008619,CUST-000194,2024-06-14,Completed,22.44,0.0,mobile
ORD-0008620,CUST-000362,2024-12-19,Completed,75.32,0.0,mobile
ORD-0008621,CUST-000297,2025-12-17,Completed,22.9,3.93,web
ORD-0008622,CUST-000819,2025-11-01,Cancelled,12.33,0.64,web
ORD-0008623,CUST-000876,2025-11-15,Completed,33.32,0.0,web
ORD-0008624,CUST-000771,2025-11-05,Completed,109.77,22.33,web
ORD-0008625,CUST-000886,2024-12-15,Completed,75.55,0.0,mobile
ORD-0008626,CUST-000333,2024-08-09,Completed,44.65,8.7,mobile
ORD-0008627,CUST-000083,2024-12-01,Completed,32.03,4.9,web
ORD-0008628,CUST-000249,2025-12-25,Completed,32.73,0.0,mobile
ORD-0008629,CUST-000440,2026-04-25,Completed,48.77,0.0,mobile
ORD-0008630,CUST-000338,2025-05-09,Cancelled,19.02,0.0,in-store
ORD-0008631,CUST-000678,2024-05-22,Refunded,33.84,3.96,in-store
ORD-0008632,CUST-000896,2024-09-15,Completed,37.62,2.66,web
ORD-0008633,CUST-000781,2024-12-19,Completed,15.17,2.23,mobile
ORD-0008634,CUST-000215,2025-07-25,Completed,22.86,0.0,web
ORD-0008635,CUST-000402,2024-07-22,Pending,62.08,0.0,web
ORD-0008636,CUST-000180,2026-03-24,Completed,45.04,0.0,web
ORD-0008637,CUST-000975,2025-01-08,Completed,34.92,0.0,web
ORD-0008638,CUST-000011,2026-02-26,Completed,21.56,5.29,web
ORD-0008639,CUST-000178,2025-12-06,Completed,157.82,0.0,in-store
ORD-0008640,CUST-000032,2025-11-26,Completed,22.87,0.0,web
ORD-0008641,CUST-000649,2025-08-20,Completed,54.67,0.0,web
ORD-0008642,CUST-000206,2025-09-08,Completed,30.26,3.03,mobile
ORD-0008643,CUST-000459,2025-09-18,Completed,46.02,0.0,web
ORD-0008644,CUST-000101,2025-09-10,Completed,64.46,0.0,mobile
ORD-0008645,CUST-000849,2025-07-01,Completed,14.94,0.0,web
ORD-0008646,CUST-000514,2026-05-01,Completed,44.47,0.0,mobile
ORD-0008647,CUST-000129,2025-11-17,Completed,115.88,0.0,web
ORD-0008648,CUST-000291,2025-12-04,Completed,182.95,0.0,mobile
ORD-0008649,CUST-000619,2026-01-19,Completed,40.29,4.88,web
ORD-0008650,CUST-000518,2024-11-09,Completed,46.22,6.96,web
ORD-0008651,CUST-000731,2024-07-29,Completed,262.19,19.44,web
ORD-0008652,CUST-000424,2025-04-28,Completed,110.82,7.52,web
ORD-0008653,CUST-000878,2025-05-25,Completed,27.28,0.0,web
ORD-0008654,CUST-000521,2025-12-24,Completed,27.24,0.0,web
ORD-0008655,CUST-000970,2025-03-23,Completed,96.09,0.0,mobile
ORD-0008656,CUST-000672,2025-07-17,Completed,19.91,0.0,marketplace
ORD-0008657,CUST-000683,2025-06-06,Refunded,106.72,0.0,in-store
ORD-0008658,CUST-000577,2024-06-17,Refunded,58.41,0.0,web
